,source,author,title,description,url,urlToImage,publishedAt,content
402,"{'id': 'reuters', 'name': 'Reuters'}",,"On New Zealand farm, scientists reduce cow burps to save the world - Reuters","More than a dozen calves wait at a research farm in New Zealand to be fed Kowbucha, a punnily named probiotic that studies show reduces burps -- or methane emissions.",https://www.reuters.com/business/environment/new-zealand-farm-scientists-reduce-cow-burps-save-world-2022-10-10/,https://www.reuters.com/resizer/wosIXk0RahBKuv5PtweOIBsgJ04=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/V3U3GID3QFJXTGVLIKLQ6TIYAM.jpg,2022-10-10T18:05:00Z,"PALMERSTON NORTH, NEW ZEALAND, Oct 11 (Reuters) - More than a dozen calves wait at a research farm in New Zealand to be fed Kowbucha, a punnily named probiotic that studies show reduces burps -- or m… [+5097 chars]"
403,"{'id': 'reuters', 'name': 'Reuters'}",,Column: Profit or pivot? Funds blink on hawkish Fed bets - Reuters,"Hedge funds have slashed their record wager on rising U.S. interest rates by a quarter, but it remains to be seen whether this marks a turning point in their hawkish Fed outlook.",https://www.reuters.com/markets/rates-bonds/profit-or-pivot-funds-blink-hawkish-fed-bets-2022-09-12/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=109,2022-09-12T08:31:00Z,"ORLANDO, Fla., Sept 12 (Reuters) - Hedge funds have slashed their record wager on rising U.S. interest rates by a quarter, but it remains to be seen whether this marks a turning point in their hawkis… [+3414 chars]"
404,"{'id': 'reuters', 'name': 'Reuters'}",,Some investors fear Fed will tighten rates too far as inflation bites - Reuters,"Just months ago, investors worried the Federal Reserve was not fighting inflation aggressively enough. Several jumbo rate hikes later, some now fear the Fed will plunge the economy into recession by tightening monetary policy too quickly.",https://www.reuters.com/markets/us/some-investors-fear-fed-will-tighten-rates-too-far-inflation-bites-2022-09-19/,https://www.reuters.com/resizer/eGD691-MxYn_kWag0vem_iBe7Dw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UXW2WHRMCZI53BJBZLGSV2Z3DE.jpg,2022-09-19T05:15:00Z,"Sept 19 (Reuters) - Just months ago, investors worried the Federal Reserve was not fighting inflation aggressively enough. Several jumbo rate hikes later, some now fear the Fed will plunge the econom… [+5117 chars]"
405,"{'id': 'reuters', 'name': 'Reuters'}",,Barkin: Risk of inflation 'festering' worse than of Fed overdoing rate increases - Reuters,"""Festering"" inflation remains a bigger threat to the economy than the risks of Federal Reserve rate hikes going too far and causing unnecessary damage in the effort to control it, Richmond Fed President Thomas Barkin said on Friday.",https://www.reuters.com/markets/us/barkin-risk-inflation-festering-worse-than-fed-overdoing-rate-increases-2022-09-30/,https://www.reuters.com/resizer/__EckEPEKwfaxnL9V1LfrbWeAXo=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/YITW6KIVORL4RGAHLIAOZXXSJE.jpg,2022-09-30T18:03:00Z,"WOODBRIDGE, Va., Sept 30 (Reuters) - ""Festering"" inflation remains a bigger threat to the economy than the risks of Federal Reserve rate hikes going too far and causing unnecessary damage in the effo… [+638 chars]"
406,"{'id': 'business-insider', 'name': 'Business Insider'}",mfox@businessinsider.com (Matthew Fox),Bond market volatility is as high as it was in the 2008 financial crisis as the Fed accelerates the runoff of its $9 trillion balance sheet,"If the Fed sticks to its targets, its balance sheet should decline by $1 trillion in both 2023 and 2024, with ramifications for both stocks and bonds.",https://markets.businessinsider.com/news/bonds/bond-market-volatility-2008-levels-fed-balance-sheet-runoff-treasuries-2022-9,https://i.insider.com/626fd7cb0983640018c0a479?width=1200&format=jpeg,2022-09-14T17:28:36Z,"Bond market volatility has hit levels seen during the 2008 Great Financial Crisis, and that volatility is starting to bleed into the stock market, according to Ned Davis Research.
In a Tuesday note,… [+3180 chars]"
407,"{'id': 'business-insider', 'name': 'Business Insider'}","insider@insider.com (Molly Grace,Laura Grace Tarpley, CEPF)","Today's mortgage and refinance rates: September 16, 2022 | Rates over 6% for the first time in 14 years",Mortgage rates are up today. Rates have increased significantly this month as the Fed gears up for another extra large hike to the federal funds rate.,https://www.businessinsider.com/personal-finance/best-mortgage-refinance-rates-today-friday-september-16-2022-9,https://i.insider.com/626bff8286fa90001905cc47?width=1200&format=jpeg,2022-09-16T10:00:00Z,"Insider's experts choose the best products and services to help make smart decisions with your money (heres how). In some cases, we receive a commission from our our partners, however, our opinions a… [+5513 chars]"
408,"{'id': 'business-insider', 'name': 'Business Insider'}","insider@insider.com (Molly Grace,Laura Grace Tarpley, CEPF)","Today's mortgage and refinance rates: September 20, 2022 | Rates brace for another jump","Mortgage rates are up today, and they may increase further this week if the Fed opts for a full percentage point increase to the federal funds rate.",https://www.businessinsider.com/personal-finance/best-mortgage-refinance-rates-today-tuesday-september-20-2022-9,https://i.insider.com/628b9fc8b9dbb40018cb3f4d?width=1200&format=jpeg,2022-09-20T10:00:00Z,"Insider's experts choose the best products and services to help make smart decisions with your money (heres how). In some cases, we receive a commission from our our partners, however, our opinions a… [+4876 chars]"
409,"{'id': 'business-insider', 'name': 'Business Insider'}",mfox@businessinsider.com (Matthew Fox),"Wharton professor Jeremy Siegel says Jerome Powell is making one of the biggest policy mistakes in the Fed's 110-year history, and it could lead to a major recession","""The last two years [are] one of the biggest policy mistakes in the 110-year history of the Fed, by staying so easy when everything was booming.""",https://markets.businessinsider.com/news/stocks/jeremy-siegel-fed-making-same-mistake-interest-rates-inflation-recession-2022-9,https://i.insider.com/61d324da87e64b0018e11ff9?width=1200&format=jpeg,2022-09-23T19:18:00Z,"Wharton professor Jeremy Siegel has a big issue with the Federal Reserve's aggressive interest rate hikes in its bid to tame inflation, and worries that the central bank is making the biggest mistake… [+3159 chars]"
410,"{'id': 'business-insider', 'name': 'Business Insider'}",ztayeb@businessinsider.com (Zahra Tayeb),Larry Summers says the new inflation data won't derail the Fed from a jumbo interest rate hike in September,"""I don't think that number is going to change where the Fed is in the near-term, which is headed for 75 basis points,"" Larry Summers said.",https://markets.businessinsider.com/news/stocks/inflation-august-cpi-wont-stop-fed-rate-hikes-larry-summers-2022-9,https://i.insider.com/617fdef923745d00182467b9?width=1200&format=jpeg,2022-09-13T10:51:11Z,"Larry Summers has said he doesn't believe the fresh US inflation data due Tuesday will deter the Federal Reserve from staying aggressive with its interest-rate hikes.
The former Treasury Secretary t… [+2163 chars]"
411,"{'id': 'business-insider', 'name': 'Business Insider'}",jsor@insider.com (Jennifer Sor),Wharton professor Jeremy Siegel says inflation is 'overstated' and the Fed may overtighten if it doesn't correct their view on high prices,"Inflation is being overstated in the data and the Fed risks making a policy mistake if they don't adjust their view, Jeremy Siegel said.",https://markets.businessinsider.com/news/stocks/jeremy-siegel-inflation-high-falling-prices-fed-rate-hike-prediction-2022-9,https://i.insider.com/6321d031e555ad00185290a5?width=1200&format=jpeg,2022-09-14T13:28:49Z,"Inflation is being overstated in the economic data, and the Federal Reserve risks making a policy mistake if it doesn't adjust its view on falling prices, Wharton professor Jeremy Siegel said. 
The … [+2100 chars]"
412,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),The Fed may raise rates by less than expected in November as the housing market is in a deep recession,"The Fed may slow the pace of rate hikes to 50 basis points in November as the US housing sector is struggling in a recession, says Pantheon.",https://markets.businessinsider.com/news/stocks/federal-reserve-rate-hikes-housing-market-recession-mortgages-economy-november-2022-9,https://i.insider.com/63288939edbe7f00190ed08f?width=1200&format=jpeg,2022-09-19T17:01:00Z,"The Federal Reserve may deliver a smaller rate hike than investors anticipate in November as policymakers consider a pullback that's sweeping through the US housing market, according to Pantheon Macr… [+2382 chars]"
413,"{'id': 'business-insider', 'name': 'Business Insider'}",mfox@businessinsider.com (Matthew Fox),"The Fed will save the stock market and cut interest rates if a deep recession occurs next year, JPMorgan says","""We believe that the Fed would be cutting rates by more than is currently priced in for 2023, thus backstopping equity markets,"" JPMorgan said.",https://markets.businessinsider.com/news/stocks/stock-market-outlook-fed-save-markets-rate-cuts-deep-recession-2022-9,https://i.insider.com/626fd7cb0983640018c0a479?width=1200&format=jpeg,2022-09-21T14:49:15Z,"Just as fast as the Federal Reserve raised interest rates in 2022, they could do the exact opposite in 2023 and cut rates, according to JPMorgan.
That's if a deep economic recession materializes and… [+2464 chars]"
414,"{'id': 'business-insider', 'name': 'Business Insider'}",jzinkula@insider.com (Jacob Zinkula),"Prices are set to fall for homes, cars, and furniture. It's a sign the Fed may not need to risk a recession that punishes job seekers.","Some economists argue supply chain issues and outsized demand are cooling, so there's no need for the Fed to risk a recession to lower prices.",https://www.businessinsider.com/inflation-prices-slowing-housing-cars-furniture-recession-outlook-federal-reserve-2022-9,https://i.insider.com/6308d68a9bff620018e9fe3a?width=1200&format=jpeg,2022-09-22T16:11:19Z,"Home prices across the country are finally showing signs of cooling, and cars and furniture could be next.
This should be good news not only for shoppers, but for workers looking to join the ""Great … [+4824 chars]"
415,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),US stocks drop for a 3rd day as Treasury yields spike and recession fears grow after Fed rate hike,The Fed-policy-sensitive 2-year Treasury yield rose to 4.1% for a fresh 15-year high. The 10-year Treasury yield leapt 19 basis points to 3.7%.,https://markets.businessinsider.com/news/stocks/stock-market-news-today-sp-500-extends-fed-spurred-selloff-2022-9,https://i.insider.com/62fab5be306b6300192ae959?width=1200&format=jpeg,2022-09-22T20:15:34Z,"US stocks finished lower Thursday, with the S&amp;P 500 sliding to a two-month low during the session as Treasury yields continued to climb following the Federal Reserve's latest interest rate increa… [+1719 chars]"
416,"{'id': 'business-insider', 'name': 'Business Insider'}",rhogg@insider.com (Ryan Hogg),2 Southwest workers looked after a passenger's pet fish for 4 months after it was banned from her flight,"Kira was not allowed to take Theo on a flight, so a customer service agent and his fiancee took him home and fed it over the summer months.",https://www.businessinsider.com/southwest-workers-looked-after-passengers-pet-fish-for-4-months-2022-9,https://i.insider.com/632594caa6c3e8001966b38c?width=1200&format=jpeg,2022-09-17T12:07:08Z,"Two Southwest Airlines employees looked after a passenger's fish for four months when it was not allowed on her flight, the airline said.
In a Twitter thread on Thursday, the airline said a passenge… [+1796 chars]"
417,"{'id': 'business-insider', 'name': 'Business Insider'}","jlalljee@insider.com (Jason Lalljee,Ayelet Sheffey)",Student-loan borrowers with private debt might be stuck watching their balances balloon as Biden carries out federal forgiveness,"As the Fed hikes interest rates, some private student-loan borrowers' balances could climb on top of being blocked from Biden's federal debt relief.",https://www.businessinsider.com/private-student-loan-borrowers-interest-rates-debt-balloon-biden-forgiveness-2022-9,https://i.insider.com/632b669edd40a400194ffa7f?width=1200&format=jpeg,2022-09-22T11:11:00Z,"Those with federal student debt received good news last month when President Joe Biden announced that he would be canceling $10,000 to $20,000 for federal borrowers borrowers making less than $125,00… [+3195 chars]"
418,"{'id': 'business-insider', 'name': 'Business Insider'}",tmohamed@businessinsider.com (Theron Mohamed),Bill Ackman says more immigration could help the Fed crush inflation without causing a recession - and touts Russia as a labor source,"The billionaire investor argued that more immigrants might relieve wage inflation, and help the Fed to avoid tanking the job market and the economy.",https://markets.businessinsider.com/news/stocks/bill-ackman-immigration-inflation-wage-labor-federal-reserve-russia-ukraine-2022-9,https://i.insider.com/632d9387f576c60018fc5984?width=1200&format=jpeg,2022-09-23T12:03:47Z,"Boosting immigration could be part of the solution to the Federal Reserve's problem as it tries to conquer stubborn inflation, Bill Ackman argued in a Twitter thread on Friday.
The US central bank f… [+2191 chars]"
419,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),US stocks fall after biggest 2-day rally since 2020 as investors assess Fed path and new payroll data,The S&P 500 was pulling back from its gain of nearly 6% over the past two sessions. Treasury yields were moving higher after declines fed the rally.,https://markets.businessinsider.com/news/stocks/stock-market-news-dow-nasdaq-adp-jobs-economy-oil-opec-2022-10,https://i.insider.com/62ce973c06bc8f00188e7829?width=1200&format=jpeg,2022-10-05T13:33:25Z,"US stocks fell Wednesday following sharp gains in the previous two sessions as fourth-quarter trading got underway, with investors assessing private-sector hiring data that came in above expectations… [+1778 chars]"
